Time	S1	S 2	S3
0.274414063	-3.379700126	3.024053273	2.85428996
0.274902344	-0.046557336	2.590287168	-2.045751911
0.275390625	-0.505199669	1.066622761	-0.956382316
0.275878906	1.937835592	-0.296026983	0.038028951
0.276367188	1.707221775	3.153981473	-0.632352461
0.276855469	0.824085936	-1.875492943	-4.794806503
0.27734375	-1.820417768	3.156372552	1.875054679
0.277832031	-0.96849657	3.316748805	-5.572841711
0.278320313	2.146409969	1.164305556	0.54376552
0.278808594	-1.228810735	-0.938403431	3.718676596
0.279296875	0.89099326	2.707787015	2.044775242
0.279785156	-1.679261831	6.247619264	-1.036684656
0.280273438	2.04374024	-0.384334781	-2.17582361
0.280761719	-0.838620429	1.056838627	3.502475641
0.28125	1.184528757	3.542039689	0.585983967
0.281738281	-3.566335999	0.118179657	-0.946059083
0.282226563	1.279737258	2.385323355	0.426807347
0.282714844	1.086925868	-2.291285628	0.004281785
0.283203125	-1.023704732	2.219380935	2.115058642
0.283691406	-1.681958229	0.715310476	3.080355452
0.284179688	-0.909496573	2.725286073	1.665336534
0.284667969	-1.807711227	0.088492955	3.889077231
0.28515625	-0.270416574	3.815914243	-0.763005858
0.285644531	-2.4612785	0.701980459	0.410586567
0.286132813	1.353559004	3.56717091	1.58150121
0.286621094	3.127074415	2.082659594	-0.078711967
0.287109375	2.366395695	0.620508429	0.645980768
0.287597656	-1.436414449	0.282553822	4.339464134
0.288085938	3.691514573	1.435765273	-1.862753232
0.288574219	-0.475779732	0.233633885	2.409553698
0.2890625	-1.327119776	1.207563829	1.358611756
0.289550781	2.180144788	1.079032448	-0.236166826
0.290039063	0.075592127	-0.262515049	4.101868007
0.290527344	0.042350873	2.552240872	-1.295440549
0.291015625	0.759196818	3.521172231	3.161222162
0.291503906	-0.333760661	5.209397007	1.122597175
0.291992188	-2.228319099	0.071995988	0.992503259
0.292480469	-0.060481451	3.896149606	0.477652631
0.29296875	0.684250962	1.562323	0.269494407
0.293457031	-2.02091937	1.708790181	-0.596833025
0.293945313	0.643639486	3.133033843	-0.087147507
0.294433594	-3.669855327	2.309173424	-0.621429458
0.294921875	1.644759943	6.362824864	-3.276083045
0.295410156	1.417677861	5.797814353	1.292354374
0.295898438	-0.648584186	3.262245177	-0.797511884
0.296386719	-1.363230613	1.88031341	-0.182286279
0.296875	2.007250894	2.499409656	1.365063527
0.297363281	1.713818415	1.2467832	2.221598623
0.297851563	4.335832348	4.40147439	-0.476594852
0.298339844	3.396069358	3.193471193	5.82807657
0.298828125	1.574791786	-0.863675669	1.795037406
0.299316406	-0.907132647	0.140163278	-0.489792149
0.299804688	-1.992123423	-1.973426767	-0.396494625
0.300292969	-2.079680798	4.256221556	-2.066382225
0.30078125	3.153669306	2.207173889	1.265744366
0.301269531	3.510644712	2.294456071	1.364682422
0.301757813	-2.493971154	0.651942758	-0.10134929
0.302246094	0.049474309	2.906016839	2.256263762
0.302734375	4.283734587	3.417590493	-1.863736306
0.303222656	-1.39097492	0.849498236	0.781204934
0.303710938	1.910006769	1.597153525	0.036356599
0.304199219	-0.171352047	1.156061697	1.329525549
0.3046875	-2.069777021	5.383818677	0.600908752
0.305175781	-1.495138667	-0.159055574	2.097383739
0.305664063	1.40654894	2.969051158	-0.089381162
0.306152344	3.223881727	0.113585652	1.209519468
0.306640625	-1.22575397	0.608948627	2.837376161
0.307128906	0.865806271	2.422936657	-0.771303395
0.307617188	-1.478141374	2.374528424	-1.430250649
0.308105469	-0.799499465	-0.173604298	0.506691079
0.30859375	0.859815865	3.055966127	-0.826116716
0.309082031	-2.065910565	2.631126085	3.497375712
0.309570313	-1.711551338	4.498838331	0.54032522
0.310058594	-1.308146091	2.417220079	2.836188481
0.310546875	1.072604425	2.516607362	1.809497815
0.311035156	1.281231854	2.195450896	-2.130189612
0.311523438	-2.131793396	2.303863268	3.443359882
0.312011719	3.014077149	1.097321799	-1.248464678
0.3125	-0.519623997	2.112487851	3.216694551
0.312988281	5.423921122	2.685095341	1.288882419
0.313476563	-2.701174313	2.030144353	2.327519204
0.313964844	2.270497071	1.855206651	2.866154743
0.314453125	1.319724546	-1.189175519	3.371483774
0.314941406	3.64642958	1.519764325	2.009825584
0.315429688	2.822019567	-0.684585327	0.346179116
0.315917969	-3.208480106	1.389077477	-0.685772194
0.31640625	0.718949124	2.408158915	1.972803052
0.316894531	3.048858038	-1.417462669	0.197381702
0.317382813	-0.813355386	2.298107937	1.036057347
0.317871094	0.502922668	-1.156414396	-0.598494332
0.318359375	3.660713837	0.085237554	2.596478169
0.318847656	1.598748408	-0.44743842	2.23685866
0.319335938	0.441513507	2.458570884	1.47803104
0.319824219	2.203910853	-0.826007919	3.652672607
0.3203125	-2.255692441	4.423203866	4.826737917
0.320800781	0.076578417	1.801528135	3.092541734
0.321289063	0.674254228	1.4708905	0.410177774
0.321777344	-1.818135697	4.622261744	1.72434552
0.322265625	0.854448768	0.544158303	0.86006392
0.322753906	2.113585106	1.183680469	1.307406804
0.323242188	-1.946510888	-1.317187786	2.204065674
0.323730469	-0.084053417	0.544383045	2.485820738
0.32421875	1.266697405	-0.07185512	0.219595005
0.324707031	2.057125556	3.908238086	0.984400011
0.325195313	5.176158518	-0.196415438	-2.078609912
0.325683594	2.069940546	4.451171945	2.497744632
0.326171875	-2.57680456	5.633525388	0.605564644
0.326660156	-0.410369652	4.254951755	6.576829432
0.327148438	-0.901475032	2.185696097	-2.517550423
0.327636719	0.107772649	0.583891817	2.893056458
0.328125	0.278569828	3.904771278	1.22569659
0.328613281	0.560872962	1.35494674	0.926894353
0.329101563	-0.569854071	1.114036595	-1.068192626
0.329589844	-2.418486075	3.000629475	1.905871334
0.330078125	2.710110019	1.748557544	-1.045906477
0.330566406	3.927598534	1.27983019	2.973363853
0.331054688	0.67885028	2.657759855	1.926046419
0.331542969	-1.490800587	1.44459364	2.738762347
0.33203125	-2.994704284	2.602008723	1.3683705
0.332519531	1.768179552	1.590227668	1.954711597
0.333007813	-0.128195965	3.075077699	-0.615543906
0.333496094	-1.543475779	3.639319745	3.376799207
0.333984375	0.02554355	0.786429548	1.54296477
0.334472656	1.708242234	4.217449578	0.349992702
0.334960938	-2.358314532	4.630182762	2.734509379
0.335449219	0.120995628	2.342634445	3.921771661
0.3359375	4.916482792	0.311098243	1.906098159
0.336425781	-1.948430248	0.278450352	2.111362795
0.336914063	1.772681746	-0.666487813	1.006111531
0.337402344	1.49528151	2.608839371	2.452959201
0.337890625	5.654299592	1.787512234	2.625760985
0.338378906	-1.325992697	3.144082028	4.97816177
0.338867188	2.230225577	1.721078919	3.233131267
0.339355469	-0.376492439	-0.482461587	2.655925516
0.33984375	-1.821474561	2.135694296	-0.648587246
0.340332031	0.713960524	2.412398841	2.447763041
0.340820313	-2.172785395	-1.950323193	-1.295743214
0.341308594	-1.332397969	-0.160340247	4.002799303
0.341796875	-0.663848077	1.716182863	0.149620077
0.342285156	-0.23441048	0.676270161	2.503512462
0.342773438	1.641610493	0.982714173	0.106524436
0.343261719	1.231254878	0.055009885	3.491819494
0.34375	0.828258389	1.768739753	3.229534508
0.344238281	-0.384672089	1.334101025	1.423577944
0.344726563	2.3559909	1.231939334	3.972952141
0.345214844	1.136547137	1.700642084	3.982191889
0.345703125	4.521106661	1.49313226	2.021915096
0.346191406	1.257200781	-2.334063948	0.508172892
0.346679688	-0.502965561	4.511899076	5.197186737
0.347167969	2.078696992	-0.725399061	3.213293313
0.34765625	1.370672722	2.437059366	-0.273389503
0.348144531	1.024788751	5.540079521	3.550836339
0.348632813	1.250521369	-0.197232202	0.273723346
0.349121094	1.740705392	-0.569206649	0.679464847
0.349609375	3.658314914	3.338750693	2.028548463
0.350097656	3.204254327	5.20156656	1.781396642
0.350585938	-0.104525689	-2.0998646	0.988662549
0.351074219	2.833591672	3.963437921	-0.811284292
0.3515625	3.10077163	1.842621965	-0.030083266
0.352050781	0.876148465	1.317559478	-0.035252976
0.352539063	2.436020316	-1.34314345	1.733841238
0.353027344	-1.483976904	0.915140592	1.51837924
0.353515625	2.738548078	0.886340206	1.118082132
0.354003906	2.539326454	0.316924901	3.110078695
0.354492188	2.133817319	1.374289779	4.450237865
0.354980469	4.682190501	3.398559686	4.89046374
0.35546875	-1.025004184	-0.155883669	4.713921269
0.355957031	0.335690122	2.554173012	1.771248376
0.356445313	2.436833415	0.687869183	0.270974984
0.356933594	-0.666249372	2.796683381	1.539770909
0.357421875	-1.272808062	3.191477582	2.640842426
0.357910156	2.033640821	-3.345129678	-0.347802197
0.358398438	0.842498331	1.510237293	1.039777986
0.358886719	4.040583762	0.376363031	6.847750405
0.359375	2.577688735	0.834262703	1.279694424
0.359863281	1.208810571	-1.304806166	2.464776543
0.360351563	0.553785876	1.566170259	-1.15184704
0.360839844	3.207201314	2.397782247	2.413359995
0.361328125	0.478808159	1.882586002	2.653670379
0.361816406	-1.584193978	0.89474422	2.433140602
0.362304688	2.433865318	-0.493383914	4.124244041
0.362792969	0.16909785	1.653315727	1.845038761
0.36328125	1.568464023	-0.955885499	1.242304766
0.363769531	2.004058873	2.617992513	2.492270649
0.364257813	-0.265960901	0.172867348	-0.218031824
0.364746094	0.679219192	3.952827407	2.824514321
0.365234375	5.411456056	0.464493868	5.480455443
0.365722656	5.34391884	0.086900859	1.379019787
0.366210938	-1.664427551	0.059674269	3.601142828
0.366699219	0.869199885	0.043626851	5.503267565
0.3671875	1.630835285	-3.951591675	0.615182669
0.367675781	4.7578904	2.428466421	0.50508323
0.368164063	4.301207059	1.362692117	1.92887062
0.368652344	5.52375508	0.743271532	5.379083185
0.369140625	2.468360725	0.826371414	2.155439918
0.369628906	0.278357341	1.097474369	2.846954314
0.370117188	0.520614895	-1.930852507	0.207446092
0.370605469	5.399825963	1.532399556	5.274588411
0.37109375	0.235237394	3.682356435	4.970751699
0.371582031	3.534932778	1.281474819	1.699961252
0.372070313	1.037462816	-1.224306557	4.415773621
0.372558594	-5.172916939	4.336459746	3.387064033
0.373046875	0.705837045	2.752084301	1.429895257
0.373535156	0.794088094	1.7846725	3.314475726
0.374023438	5.400752746	2.754533352	-0.948671581
0.374511719	-0.208964664	1.100210061	3.975041815
0.375	-0.203170452	0.262389037	1.854752384
0.375488281	-0.019909472	2.232317557	4.137966374
0.375976563	3.103570347	5.068858236	2.589021694
0.376464844	1.754836514	2.972038654	6.645074121
0.376953125	-0.906554257	-0.186987362	4.257481553
0.377441406	4.124979963	3.20033619	2.204072396
0.377929688	-0.376282351	6.505787088	2.802690132
0.378417969	4.324532831	0.784313204	2.210985548
0.37890625	1.088042179	2.845657867	2.934667531
0.379394531	2.247577696	2.859039097	2.92586341
0.379882813	1.216033381	-0.746698793	2.917995427
0.380371094	1.50895633	-4.875232933	3.030006363
0.380859375	1.006697634	3.151669839	0.799758175
0.381347656	1.271690298	5.080904369	2.453770994
0.381835938	0.755505616	4.0575005	2.718338019
0.382324219	1.492139779	0.485964458	3.775561483
0.3828125	1.3635492	-0.237980556	3.043786565
0.383300781	0.06486869	-2.10578437	0.390475772
0.383789063	3.821102779	-0.120127749	2.839955706
0.384277344	1.15213619	1.150477681	3.627400005
0.384765625	2.050937307	-0.708517527	4.744921995
0.385253906	1.766390491	-1.593466936	4.954715489
0.385742188	-1.087540463	1.008275967	3.371185303
0.386230469	4.538979233	0.798833836	0.95850536
0.38671875	1.304565298	1.180042125	2.896650659
0.387207031	3.369582782	1.873072299	6.085641504
0.387695313	3.511537145	4.312981971	6.989541557
0.388183594	-0.416542084	4.093312705	4.303374315
0.388671875	2.577256114	2.364993435	3.931649395
0.389160156	-1.000790097	-0.240154381	2.616476246
0.389648438	2.419157945	0.144354785	1.566582843
0.390136719	3.235419533	0.83313592	4.699424834
0.390625	3.405741258	3.644363301	2.276880656
0.391113281	1.727393714	2.382774339	1.877693638
0.391601563	3.751928059	4.220648078	2.597867914
0.392089844	-0.088413949	-0.505870152	3.217092097
0.392578125	-1.113365849	6.028725162	1.404872579
0.393066406	2.328643434	3.796556977	5.711535657
0.393554688	2.451796602	1.832393143	3.618542256
0.394042969	-0.734033571	4.240357325	6.095845735
0.39453125	-1.241853135	-1.004850545	0.625787613
0.395019531	0.634919066	3.375930331	1.122335639
0.395507813	2.303309032	5.183600338	0.380988413
0.395996094	3.795284454	-0.855767069	6.25113089
0.396484375	0.158961206	-1.057006948	7.099640586
0.396972656	2.507935212	4.311308372	4.182110365
0.397460938	2.414205239	4.301443038	2.988204558
0.397949219	3.868519366	1.749023119	5.138515399
0.3984375	0.166831632	0.181693154	4.710582019
0.398925781	1.104190942	-2.738047573	4.12370281
0.399414063	2.818681328	0.258461481	-1.925821804
0.399902344	-0.59381892	-5.160914895	3.33495021
0.400390625	-1.525615884	3.922936929	3.633239372
0.400878906	-2.389920954	-1.862033972	2.241867374
0.401367188	-1.132122081	-0.644657554	3.836844455
0.401855469	3.191345598	2.716557847	4.191881615
0.40234375	4.542568598	2.732941815	3.131999967
0.402832031	4.603770211	1.771841504	0.120135554
0.403320313	0.398986487	1.469844728	4.749491868
0.403808594	1.117259423	-1.385584649	5.221228198
0.404296875	-1.227262101	3.517928693	2.460871389
0.404785156	-1.88409296	0.260971257	3.932167302
0.405273438	1.035280487	0.796017434	3.020242581
0.405761719	3.182519053	1.448476425	3.709676534
0.40625	0.507738689	-1.153319709	3.378193746
0.406738281	0.459255984	-1.445374148	5.3201817
0.407226563	1.906741486	2.29513182	0.606458543
0.407714844	-0.118754575	-0.347644118	1.331649313
0.408203125	-0.119117104	0.642890294	-1.945541809
0.408691406	4.017995073	-0.310725279	3.36715313
0.409179688	1.206909019	-0.23411614	0.96013461
0.409667969	1.769700807	0.92169811	3.402304376
0.41015625	-3.217691761	-0.407769213	3.384855743
0.410644531	-1.280044606	4.134526064	2.208887859
0.411132813	5.521107981	-0.048041662	5.030386382
0.411621094	-1.73393345	5.049216116	3.485755816
0.412109375	0.502612845	-2.486513968	1.825125595
0.412597656	3.029745459	3.078148569	3.608172411
0.413085938	3.646002978	1.58081979	0.702456355
0.413574219	0.762701658	0.298378625	2.852092668
0.4140625	1.107768773	1.408837708	4.184633423
0.414550781	1.750396615	-0.00672642	2.691211057
0.415039063	3.720244819	-0.220813068	3.736811149
0.415527344	0.600977759	2.546528952	3.165881169
0.416015625	0.451324162	1.028067808	4.739343304
0.416503906	4.826329822	2.198791066	-0.460413345
0.416992188	0.372560226	0.926880076	1.944760962
0.417480469	1.264819205	-2.000688709	4.189300519
0.41796875	-0.291259613	5.643723267	3.230070216
0.418457031	0.945358735	4.063839692	0.626734071
0.418945313	1.338833236	3.483749587	5.18865712
0.419433594	1.444860951	2.651595324	2.744528976
0.419921875	2.077680644	0.714327443	4.025196664
0.420410156	2.945811347	-1.089196143	4.139273867
0.420898438	2.314782268	2.450914024	3.968674498
0.421386719	1.400813485	-0.673047729	5.200602382
0.421875	4.989128662	-0.772777934	2.620698707
0.422363281	3.169044894	0.867953582	8.179969446
0.422851563	-2.392720352	0.804431143	1.146760937
0.423339844	2.802163758	0.180970038	4.676538286
0.423828125	0.322394931	3.876819716	4.763300198
0.424316406	0.635070358	-0.208633866	1.785358598
0.424804688	3.402146985	0.025023445	5.557378596
0.425292969	-0.247044021	-1.844216158	4.226126661
0.42578125	-0.887217472	2.981022961	5.088668927
0.426269531	2.768543874	-0.729264285	4.144201642
0.426757813	1.962894108	-3.022514851	2.040005614
0.427246094	-2.582046157	0.163845744	2.29056378
0.427734375	0.322145109	-0.080652957	5.884083615
0.428222656	0.440920919	6.961382411	4.190645783
0.428710938	5.530934618	1.95463395	-0.462771882
0.429199219	-0.40149622	1.832315794	2.603273133
0.4296875	0.68242432	1.553620048	2.571573338
0.430175781	3.976804366	0.721253107	4.119389751
0.430664063	4.467935417	3.459881377	4.947459806
0.431152344	-1.675369571	0.999901827	1.15241059
0.431640625	2.567383854	0.698662612	3.295854829
0.432128906	2.102844198	-0.129846002	5.440550798
0.432617188	3.456883384	-0.172522339	4.406574138
0.433105469	4.262873756	1.895805275	3.723497238
0.43359375	-0.608561293	0.109957385	4.421263658
0.434082031	0.75114887	-0.557471439	3.518274661
0.434570313	-1.33302693	-1.219412743	2.859711848
0.435058594	0.347075147	1.176722693	1.180430964
0.435546875	0.063304552	0.189245276	3.729445442
0.436035156	1.087514119	2.009172289	4.840301498
0.436523438	-1.657408799	1.178300092	3.797235389
0.437011719	2.07856947	-0.976900953	5.79778863
0.4375	-0.147376981	1.890338414	2.068399449
0.437988281	1.978943093	0.95680209	0.293494447
0.438476563	3.146738957	3.628480249	3.800381415
0.438964844	0.220220735	-0.275414554	4.322201727
0.439453125	4.470937976	-0.518723039	4.088982888
0.439941406	2.525799931	-0.926791076	4.997154486
0.440429688	1.497379581	2.442968913	2.471776428
0.440917969	-0.757918229	2.635471504	-3.091680864
0.44140625	-1.295548244	2.235282171	1.187851307
0.441894531	1.122357022	0.78527841	4.303085024
0.442382813	-0.614785569	-1.356306846	0.146370759
0.442871094	6.757856262	2.60097947	0.519434381
0.443359375	3.390048852	0.8605783	0.313558223
0.443847656	1.339803334	1.198003807	1.209366105
0.444335938	-1.515854506	0.342375055	3.56140909
0.444824219	2.44649454	-0.671620071	3.783130076
0.4453125	1.920649596	-3.636723979	8.621836805
0.445800781	3.519104728	-0.066871754	3.240926508
0.446289063	-1.36950998	0.911865672	5.582832133
0.446777344	2.211202441	1.196928532	1.403277434
0.447265625	0.443461448	0.039500328	-0.519096079
0.447753906	0.495992079	1.996488972	2.776993033
0.448242188	-1.354137589	2.101036897	1.458926793
0.448730469	0.262855449	0.989780971	4.121269068
0.44921875	3.069703146	-2.106493841	3.963941388
0.449707031	1.145546054	-0.082702346	1.253384503
0.450195313	4.697729243	4.672772256	1.170988981
0.450683594	5.124885995	4.056618315	-0.22946359
0.451171875	1.734687366	-2.369370965	3.312151207
0.451660156	2.360132313	-3.061831967	-2.318327766
0.452148438	2.610266057	0.682987324	1.427199668
0.452636719	4.353872011	0.780332051	1.633832425
0.453125	-1.53152737	-1.163734017	1.770198832
0.453613281	-0.470964997	2.540799864	0.678257757
0.454101563	1.284711957	0.106902772	2.423798451
0.454589844	-0.924751239	0.794904853	1.911749896
0.455078125	3.582487383	4.949592779	2.438835711
0.455566406	3.532441487	1.207778641	2.685958826
0.456054688	-0.447412779	2.63706824	0.281650351
0.456542969	3.103082684	-0.514079525	-1.010909597
0.45703125	3.450488854	1.301127538	2.861159024
0.457519531	0.414186435	-0.193102043	1.097840911
0.458007813	0.683984998	-1.993341296	1.033622603
0.458496094	2.047987232	1.909782298	3.06183235
0.458984375	-0.90015453	1.811807994	3.152704839
0.459472656	-0.551590276	0.4620276	2.047203838
0.459960938	1.687620728	0.83834206	2.378204056
0.460449219	3.687449963	2.82856533	4.649013642
0.4609375	1.91319578	1.860115786	1.39351976
0.461425781	4.411466807	-3.792078108	0.751650633
0.461914063	2.456833138	0.626449648	-2.446967711
0.462402344	0.843477769	2.082152709	4.096820606
0.462890625	0.279674018	0.008766367	3.226667501
0.463378906	3.342022854	-1.615549901	4.239382706
0.463867188	0.600828334	4.244967422	1.941280345
0.464355469	2.640573316	-0.867684019	0.671552823
0.46484375	-1.263773951	1.325616425	2.989637567
0.465332031	1.600055131	1.95453017	3.220963804
0.465820313	0.403024381	0.476126491	-0.403369443
0.466308594	0.168570643	1.1792857	2.210164099
0.466796875	0.315659424	0.150883923	0.598807918
0.467285156	2.140322168	0.013750944	4.203657232
0.467773438	1.211930103	-0.484610592	3.518469763
0.468261719	2.376515606	2.123747717	-0.86651553
0.46875	2.114950179	3.184206764	2.891229036
0.469238281	0.634642249	-2.265463732	2.517339989
0.469726563	0.112850955	2.542245487	3.476149123
0.470214844	5.163304274	-2.174325262	1.227980076
0.470703125	2.463363393	-3.200888438	1.267009161
0.471191406	0.960517836	0.615211186	3.540763593
0.471679688	2.141313387	1.328333234	1.470892194
0.472167969	2.212788585	-3.788076178	0.351804096
0.47265625	5.443246003	1.944344767	0.867712617
0.473144531	5.28067702	-1.570843766	2.788515552
0.473632813	0.377726086	-0.74886689	2.69201215
0.474121094	1.9720399	3.543932387	1.568789946
0.474609375	2.397083865	0.59318859	-0.757199813
0.475097656	1.470674207	1.667268701	-1.499059881
0.475585938	2.814815767	-0.84766369	0.815259208
0.476074219	2.082791318	-0.381427614	0.150836899
0.4765625	0.218814649	-1.656126307	0.785286924
0.477050781	-0.550202555	0.067560037	0.116235835
0.477539063	1.741885999	1.047393849	3.116937749
0.478027344	5.467479054	-1.694979412	2.158741231
0.478515625	1.645161806	0.777651745	5.264177157
0.479003906	-0.632633668	-1.71413508	-2.221417191
0.479492188	0.694178246	-0.737489945	0.717223458
0.479980469	-1.812203367	-2.264445209	0.199256305
0.48046875	-1.203127516	6.473403968	-0.676808488
0.480957031	2.414798349	-1.814870911	1.231246214
0.481445313	3.149571672	1.655314247	-0.520631351
0.481933594	-0.574738223	-0.079809013	-0.9616062
0.482421875	0.540152187	0.781115492	0.462413921
0.482910156	0.29455372	-0.784218254	3.059536408
0.483398438	0.687709342	0.270491513	0.603065689
0.483886719	1.310549336	0.239643875	4.86312466
0.484375	2.166587205	2.676201497	1.588081874
0.484863281	1.884860873	1.18280061	-1.685292772
0.485351563	-0.992220828	-1.309403493	-3.795642257
0.485839844	0.76501536	0.040232097	4.048690825
0.486328125	-2.03833507	1.029364191	1.164366307
0.486816406	2.163931736	3.542943755	1.64275875
0.487304688	2.807078872	2.773117983	0.677620968
0.487792969	-0.921256305	-0.28912438	-0.162343357
0.48828125	2.194534754	0.161438821	1.536504498
0.488769531	1.838844254	-1.299364583	2.286336973
0.489257813	-0.870313143	-0.487951757	-0.190253477
0.489746094	-2.251357684	1.532868935	-1.023391608
0.490234375	1.610739091	0.839330676	-0.026615377
0.490722656	-0.975365167	0.569032892	1.74267982
0.491210938	1.263406713	3.145146771	0.498464136
0.491699219	-2.766954815	-0.087689492	-1.061660405
0.4921875	0.834446971	-1.745738664	1.557866963
0.492675781	0.834794084	0.069036509	0.875392052
0.493164063	3.523284238	-0.01231797	-0.459566967
0.493652344	0.247186555	-2.099517488	5.415758765
0.494140625	3.325948321	0.798748485	-2.500514181
0.494628906	-2.460580403	1.90969503	4.022466828
0.495117188	-0.430154612	-1.185471749	1.454878377
0.495605469	-3.394171997	0.688554982	-2.204709535
0.49609375	-1.08144046	0.959836917	-2.324613721
0.496582031	-0.003298413	0.611339027	0.34481852
0.497070313	4.864292709	0.896666358	5.204906877
0.497558594	1.704998017	-3.580374493	-0.168984508
0.498046875	-3.280520717	4.572007143	0.494645579
0.498535156	1.357376894	-1.001617162	0.021852172
0.499023438	1.779239743	-1.888338699	0.604864375
0.499511719	-1.880874409	-0.866635785	-1.090208359
0.5	-0.361133137	1.083719417	2.434326968
0.500488281	-0.158517388	0.613262724	-0.223246473
0.500976563	0.335075043	0.451619844	4.640839198
0.501464844	-2.459447166	-0.704572157	1.538354669
0.501953125	-4.452843126	2.682307073	-1.620099596
0.502441406	0.846418714	2.254902581	0.183750949
0.502929688	4.161130788	-2.09913519	-1.910558031
0.503417969	-0.701180023	0.357234619	0.2008234
0.50390625	0.183940873	-2.355029124	-0.804934301
0.504394531	0.825361337	0.41288609	1.516911957
0.504882813	3.118351877	0.870923356	4.656106172
0.505371094	-0.836974099	-1.034372622	-3.864034751
0.505859375	-1.442332961	-0.196054246	2.554031116
0.506347656	2.250174153	-0.005687523	4.087164798
0.506835938	-0.18120128	0.685955593	-0.578347125
0.507324219	1.543614446	0.75388449	-0.287402102
0.5078125	0.306907065	1.626532188	3.780067397
0.508300781	0.675235299	0.100391459	3.217873763
0.508789063	-0.816411209	-2.79131667	-1.46018444
0.509277344	-0.898842969	-2.096711154	3.633962625
0.509765625	5.279255205	1.264900642	-1.957226075
0.510253906	0.516894541	-0.682617301	-1.806459655
0.510742188	-0.690652772	1.134784092	-2.39158001
0.511230469	-3.642699746	0.617294145	-0.407143424
0.51171875	0.384763317	0.526329762	2.979526096
0.512207031	3.730762678	-4.483985322	0.722853315
0.512695313	2.508453341	2.408561564	-5.059909247
0.513183594	-1.605614163	-2.035075775	-2.089649677
0.513671875	-2.677595357	-1.747338253	-2.699444296
0.514160156	-2.892374868	-1.917960814	0.495383956
0.514648438	-0.279308831	-0.745482355	-0.642233264
0.515136719	-0.876317668	2.901595552	-1.758963401
0.515625	-3.081534996	3.004718242	-1.273597942
0.516113281	-1.57600545	0.600788054	-1.748559372
0.516601563	-0.36655453	-3.162947049	-1.94081262
0.517089844	4.444864186	-3.133001734	2.001843837
0.517578125	-0.308739175	-0.925383593	-1.808113536
0.518066406	-1.669258826	-1.536230435	-1.856821378
0.518554688	3.84408567	-0.038150216	-1.557605331
0.519042969	-2.228636547	0.24999392	-0.098999664
0.51953125	2.217607024	2.813831799	-1.405591341
0.520019531	-1.457827735	0.98456326	1.93720778
0.520507813	-2.450511448	3.089243388	-2.219196435
0.520996094	-3.012428057	-1.319743743	-0.266947956
0.521484375	-1.287043776	0.59853057	0.582079966
0.521972656	-0.334264526	-1.853067726	-0.51833621
0.522460938	-0.674808897	3.281236124	-1.810541793
0.522949219	0.978896822	0.216221357	3.743336232
0.5234375	3.215567531	-0.780894287	0.258386376
0.523925781	0.427852208	-1.023898016	-2.183909566
0.524414063	-1.878908179	-0.47469432	1.376113479
0.524902344	-0.738701289	0.956409621	0.906400615
0.525390625	0.837086698	1.307189149	-7.382275944
0.525878906	-1.33609186	2.800796361	-1.311169311
0.526367188	-1.200310686	1.824014623	-0.910326553
0.526855469	-0.454097093	-1.534467869	-1.79185433
0.52734375	-1.525114374	2.059998621	0.60227845
0.527832031	-0.377912655	-2.817259469	-2.887841392
0.528320313	-3.766256368	0.686076789	-1.296068153
0.528808594	-1.270084195	-0.881633941	-1.92581225
0.529296875	0.12698982	-0.631351915	-0.753377494
0.529785156	0.246891585	0.650579846	-5.685007462
0.530273438	-0.834808361	-0.271100274	0.075746938
0.530761719	-1.873619945	-2.546231008	-5.566399217
0.53125	0.724921939	-0.851140264	-1.810690943
0.531738281	-0.409038357	-1.821980811	-0.151143451
0.532226563	-1.352927639	1.978247809	-4.894473053
0.532714844	-0.823627673	1.224063938	-0.626054757
0.533203125	0.362381475	-0.597401978	-0.961254758
0.533691406	-1.434109028	-1.667092094	-5.380986737
0.534179688	1.096962791	-1.29628825	-1.453528757
0.534667969	-0.71586354	1.358475083	-2.480692806
0.53515625	-1.086987968	0.412307884	1.057228925
0.535644531	-1.725803373	-1.770442101	-0.223558339
0.536132813	1.740786238	2.643515476	-0.852592328
0.536621094	-0.459424097	-3.403925934	-3.009764239
0.537109375	-2.860993484	-1.022771654	0.893608245
0.537597656	-1.587669874	-1.484598328	2.288411063
0.538085938	-1.236157635	1.198496787	-1.200773463
0.538574219	-0.960401912	-0.839184571	-5.331482044
0.5390625	-2.715541238	0.063962572	-0.830979441
0.539550781	-0.461117037	-0.333503968	-4.786837329
0.540039063	-1.767124027	-0.2884466	-2.382727569
0.540527344	-3.230819446	-0.265711549	-1.776792527
0.541015625	-1.606103999	0.163827508	0.073807192
0.541503906	-0.389464856	-2.222328768	-3.863471643
0.541992188	-0.950241213	1.812322414	-3.251414308
0.542480469	-2.800629414	0.908664016	-0.346834979
0.54296875	-1.685605581	-0.100834319	-0.952526628
0.543457031	0.133738709	-0.34784566	-4.651368498
0.543945313	0.587730668	-2.493450078	-1.746112444
0.544433594	-2.687041248	-3.558571875	-1.250833799
0.544921875	-2.725614201	1.271296546	-0.849609711
0.545410156	-3.195417442	1.257823758	-3.001042493
0.545898438	-4.350904376	-5.075814988	-5.470755973
0.546386719	-3.490481658	-5.166961252	-0.174055678
0.546875	-3.205678231	-0.469270428	-2.468651656
0.547363281	0.616742623	0.370264709	-0.0950825
0.547851563	-1.895495274	3.67082791	-1.626369976
